id,name,description,short_description,food_type,is_offer_active,is_variant,base_price,is_outof_stock,status,is_deleted,created_on,updated_on
7370,Buttermilk,Buttermilk,Buttermilk,Non-Vegetarian,True,False,85,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7371,Aerated Water,Aerated Water,Aerated Water,Vegetarian,True,False,80,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7372,Rose Milk,Rose Milk,Rose Milk,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7373,Lassi Sweet,Lassi Sweet,Lassi Sweet,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7374,Lassi Salted,Lassi Salted,Lassi Salted,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7375,Mango Lassi,Mango Lassi,Mango Lassi,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7376,Fresh Lime Soda,Fresh Lime Soda,Fresh Lime Soda,Vegetarian,True,False,125,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7377,Lemon Ice Tea,Lemon Ice Tea,Lemon Ice Tea,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7378,Seasonal Fresh Fruit Juice,Seasonal Fresh Fruit Juice,Seasonal Fresh Fruit Juice,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7379,Cold Badam Milk,Cold Badam Milk,Cold Badam Milk,Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7380,Black Rose,Black Rose,Black Rose,Vegetarian,True,False,120,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7381,Jaljeera Cooler,Jaljeera Cooler,Jaljeera Cooler,Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7382,Lemon Mojito,Lemon Mojito,Lemon Mojito,Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7383,Cool Blue,Cool Blue,Cool Blue,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7384,Watermelon Mojito,Watermelon Mojito,Watermelon Mojito,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7385,Green Apple Sparkler,Green Apple Sparkler,Green Apple Sparkler,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7386,Coconut Lemonade,Coconut Lemonade,Coconut Lemonade,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7387,Orange Blossom,Orange Blossom,Orange Blossom,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7388,Cranberry Blast,Cranberry Blast,Cranberry Blast,Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7389,Anar Mojito,Anar Mojito,Anar Mojito,Vegetarian,True,False,170,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7390,Sunset Punch,Sunset Punch,Sunset Punch,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7391,Cold Coffee Shake,Cold Coffee Shake,Cold Coffee Shake,Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7392,Cold Coffee with Ice Cream,Cold Coffee with Ice Cream,Cold Coffee with Ice Cream,Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7393,Oreo Shake,Oreo Shake,Oreo Shake,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7394,Kit Kat Shake,Kit Kat Shake,Kit Kat Shake,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7395,Super Soda Floats,Super Soda Floats,Super Soda Floats,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7396,Super Thick Shake,Super Thick Shake,Super Thick Shake,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7397,Masala Tea,Masala Tea,Masala Tea,Non-Vegetarian,True,False,75,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7398,South Indian Filter Coffee,South Indian Filter Coffee,South Indian Filter Coffee,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7399,Lemon Green Tea,Lemon Green Tea,Lemon Green Tea,Non-Vegetarian,True,False,120,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7400,Hot Chocolate,Hot Chocolate,Hot Chocolate,Non-Vegetarian,True,False,150,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7401,Hot Badam Milk,Hot Badam Milk,Hot Badam Milk,Non-Vegetarian,True,False,180,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7402,Ghar Wali Roti,Ghar Wali Roti,Ghar Wali Roti,Non-Vegetarian,True,False,21,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7403,Veg Thali,Veg Thali,Veg Thali,Non-Vegetarian,True,False,347,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7404,Paneer Tikka Achari,Paneer Tikka Achari,Paneer Tikka Achari,Non-Vegetarian,True,False,325,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7405,Tandoori Murg [4 Pieces],Tandoori Murg [4 Pieces],Tandoori Murg [4 Pieces],Vegetarian,True,False,336,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7406,Dal Makhni,Dal Makhni,Dal Makhni,Non-Vegetarian,True,False,223,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7407,Dal Toofani,Dal Toofani,Dal Toofani,Non-Vegetarian,True,False,207,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7408,Kadai Paneer,Kadai Paneer,Kadai Paneer,Vegetarian,True,False,223,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7409,Paneer Butter Masala,Paneer Butter Masala,Paneer Butter Masala,Non-Vegetarian,True,False,223,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7410,Paneer Lababdar,Paneer Lababdar,Paneer Lababdar,Non-Vegetarian,True,False,223,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7411,Yellow Dal,Yellow Dal,Yellow Dal,Vegetarian,True,False,202,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7412,Chicken Tikka Butter Masala,Chicken Tikka Butter Masala,Chicken Tikka Butter Masala,Vegetarian,True,False,330,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7413,Fish Curry,Fish Curry,Fish Curry,Vegetarian,True,False,330,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7414,Kadhai Murg,Kadhai Murg,Kadhai Murg,Non-Vegetarian,True,False,330,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7415,Pao Bhaji with Soft Beverages,Pao Bhaji with Soft Beverages,Pao Bhaji with Soft Beverages,Vegetarian,True,False,149,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7416,Bhel Puri,Bhel Puri,Bhel Puri,Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7417,Pav Bhaji,Pav Bhaji,Pav Bhaji,Non-Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7418,Poori Sabji [4 Pieces],Poori Sabji [4 Pieces],Poori Sabji [4 Pieces],Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7419,Dal Kachori [2 Pieces],Dal Kachori [2 Pieces],Dal Kachori [2 Pieces],Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7420,Paneer Pakoda [1 Pieces],Paneer Pakoda [1 Pieces],Paneer Pakoda [1 Pieces],Non-Vegetarian,True,False,28,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7421,Bread Pakoda [1 Piece],Bread Pakoda [1 Piece],Bread Pakoda [1 Piece],Non-Vegetarian,True,False,15,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7422,Palak Pakoda [100 Grams],Palak Pakoda [100 Grams],Palak Pakoda [100 Grams],Non-Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7423,Aloo Pyaaz Pakoda [100 Grams],Aloo Pyaaz Pakoda [100 Grams],Aloo Pyaaz Pakoda [100 Grams],Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7424,Gobhi Pakoda [100 Grams],Gobhi Pakoda [100 Grams],Gobhi Pakoda [100 Grams],Non-Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7425,Bermi Poori Sabji [4 Pieces],Bermi Poori Sabji [4 Pieces],Bermi Poori Sabji [4 Pieces],Non-Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7426,Panipuri [6 Pieces],Panipuri [6 Pieces],Panipuri [6 Pieces],Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7427,Special Dahi Bhalla,Special Dahi Bhalla,Special Dahi Bhalla,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7428,Papdi Chaat,Papdi Chaat,Papdi Chaat,Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7429,Rajkachori,Rajkachori,Rajkachori,Non-Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7430,Aloo Tikki with Dahi,Aloo Tikki with Dahi,Aloo Tikki with Dahi,Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7431,Aloo Tikki with Chole,Aloo Tikki with Chole,Aloo Tikki with Chole,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7432,Aloo Chaat,Aloo Chaat,Aloo Chaat,Vegetarian,True,False,69,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7433,Puri Sabzi & Pepsi,Puri Sabzi & Pepsi,Puri Sabzi & Pepsi,Vegetarian,True,False,165,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7434,Pav Bhaji & Pepsi,Pav Bhaji & Pepsi,Pav Bhaji & Pepsi,Vegetarian,True,False,165,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7435,Chole Kulche &amp,180,Chole Kulche &amp, Cold Pepsi,Chole Kulche &amp, Cold Pepsi, Cold Pepsi,Non-Vegetarian,True,False,False,True
7436,Gulab Jamun [1 Piece],Gulab Jamun [1 Piece],Gulab Jamun [1 Piece],Vegetarian,True,False,30,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7437,Jalebi [250 grams],Jalebi [250 grams],Jalebi [250 grams],Non-Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7438,Bhel Puri,Bhel Puri,Bhel Puri,Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7439,Vada Pao,Vada Pao,Vada Pao,Vegetarian,True,False,49,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7440,Pav Bhaji,Pav Bhaji,Pav Bhaji,Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7441,Matar Kulcha,Matar Kulcha,Matar Kulcha,Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7442,Poori Sabji [4 Pieces],Poori Sabji [4 Pieces],Poori Sabji [4 Pieces],Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7443,Dal Kachori [2 Pieces],Dal Kachori [2 Pieces],Dal Kachori [2 Pieces],Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7444,Dhokla [1 kg],Dhokla [1 kg],Dhokla [1 kg],Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7445,Paneer Pakoda [1 Pieces],Paneer Pakoda [1 Pieces],Paneer Pakoda [1 Pieces],Non-Vegetarian,True,False,28,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7446,Bread Pakoda [1 Piece],Bread Pakoda [1 Piece],Bread Pakoda [1 Piece],Non-Vegetarian,True,False,15,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7447,Palak Pakoda [100 Grams],Palak Pakoda [100 Grams],Palak Pakoda [100 Grams],Non-Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7448,Aloo Pyaaz Pakoda [100 Grams],Aloo Pyaaz Pakoda [100 Grams],Aloo Pyaaz Pakoda [100 Grams],Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7449,Gobhi Pakoda [100 Grams],Gobhi Pakoda [100 Grams],Gobhi Pakoda [100 Grams],Non-Vegetarian,True,False,42,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7450,Aloo Bonda,Aloo Bonda,Aloo Bonda,Vegetarian,True,False,22,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7451,Bermi Poori Sabji [4 Pieces],Bermi Poori Sabji [4 Pieces],Bermi Poori Sabji [4 Pieces],Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7452,Panipuri [6 Pieces],Panipuri [6 Pieces],Panipuri [6 Pieces],Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7453,Dahi ke Puchke [6 Pieces],Dahi ke Puchke [6 Pieces],Dahi ke Puchke [6 Pieces],Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7454,Special Dahi Bhalla,Special Dahi Bhalla,Special Dahi Bhalla,Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7455,Papdi Chaat,Papdi Chaat,Papdi Chaat,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7456,Rajkachori,Rajkachori,Rajkachori,Vegetarian,True,False,110,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7457,Aloo Tikki with Dahi,Aloo Tikki with Dahi,Aloo Tikki with Dahi,Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7458,Aloo Tikki with Chole,Aloo Tikki with Chole,Aloo Tikki with Chole,Non-Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7459,Moong Daal Cheela,Moong Daal Cheela,Moong Daal Cheela,Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7460,Besan Cheela,Besan Cheela,Besan Cheela,Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7461,Aloo Chaat,Aloo Chaat,Aloo Chaat,Non-Vegetarian,True,False,69,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7462,Gulab Jamun [1 Piece],Gulab Jamun [1 Piece],Gulab Jamun [1 Piece],Vegetarian,True,False,30,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7463,Jalebi [250 grams],Jalebi [250 grams],Jalebi [250 grams],Vegetarian,True,False,140,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7464,Rasbhari [250 grams],Rasbhari [250 grams],Rasbhari [250 grams],Non-Vegetarian,True,False,115,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7465,Kaju Burfi [250 grams],Kaju Burfi [250 grams],Kaju Burfi [250 grams],Non-Vegetarian,True,False,225,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7466,Motichoor Laddu [250 grams],Motichoor Laddu [250 grams],Motichoor Laddu [250 grams],Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7467,Small Mewa Laddu [250 grams],Small Mewa Laddu [250 grams],Small Mewa Laddu [250 grams],Non-Vegetarian,True,False,130,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7468,Atta Laddu [250 grams],Atta Laddu [250 grams],Atta Laddu [250 grams],Non-Vegetarian,True,False,145,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7469,Besan Laddu [250 grams],Besan Laddu [250 grams],Besan Laddu [250 grams],Non-Vegetarian,True,False,145,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7470,Moong Burfi [250 grams],Moong Burfi [250 grams],Moong Burfi [250 grams],Non-Vegetarian,True,False,145,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7471,White Kalakand [250 grams],White Kalakand [250 grams],White Kalakand [250 grams],Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7472,Milk Cake [250 grams],Milk Cake [250 grams],Milk Cake [250 grams],Non-Vegetarian,True,False,160,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7473,Lassi,Lassi,Lassi,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7474,Chaach,Chaach,Chaach,Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7475,Fresh Lime Soda,Fresh Lime Soda,Fresh Lime Soda,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7476,Shikanji,Shikanji,Shikanji,Vegetarian,True,False,89,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7477,Soft Beverage Glass,Soft Beverage Glass,Soft Beverage Glass,Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7478,Malai Chaap,Malai Chaap,Malai Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7479,Afghani Chaap,Afghani Chaap,Afghani Chaap,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7480,Achari Chaap,Achari Chaap,Achari Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7481,Spicy Punjabi Chaap,Spicy Punjabi Chaap,Spicy Punjabi Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7482,Hariyali Chaap,Hariyali Chaap,Hariyali Chaap,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7483,Stuffed Chaap,Stuffed Chaap,Stuffed Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7484,Lemon Chaap,Lemon Chaap,Lemon Chaap,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7485,Veg Fish Tikka,Veg Fish Tikka,Veg Fish Tikka,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7486,Veg Chicken Tikka,Veg Chicken Tikka,Veg Chicken Tikka,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7487,Veg Tandoori Leg Piece,Veg Tandoori Leg Piece,Veg Tandoori Leg Piece,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7488,Nagin Chaap,Nagin Chaap,Nagin Chaap,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7489,Lemon Chicken Tikka,Lemon Chicken Tikka,Lemon Chicken Tikka,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7490,Malai Tikka,Malai Tikka,Malai Tikka,Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7491,Anarkali Chaap,Anarkali Chaap,Anarkali Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
7492,Baby Doll Chaap,Baby Doll Chaap,Baby Doll Chaap,Non-Vegetarian,True,False,90,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
